gs_name,gene_symbol
Mast cells.Immune system,Meis2
Mast cells.Immune system,Mrgpra4
Mast cells.Immune system,Mrgprx2
Mast cells.Immune system,Olfr920
Mast cells.Immune system,Plau
Mast cells.Immune system,Adamts9
Mast cells.Immune system,Chst1
Mast cells.Immune system,Cobl
Mast cells.Immune system,Ctsg
Mast cells.Immune system,Dnm3
Mast cells.Immune system,Fam198b
Mast cells.Immune system,Grik2
Mast cells.Immune system,Hpgds
Mast cells.Immune system,Hs3st3a1
Mast cells.Immune system,Papss2
Mast cells.Immune system,Pcbd1
Mast cells.Immune system,Pcp4l1
Mast cells.Immune system,Rnf128
Mast cells.Immune system,Serpinb1a
Mast cells.Immune system,Slc29a1
Mast cells.Immune system,Slc45a3
Mast cells.Immune system,Stard13
Mast cells.Immune system,A4galt
Mast cells.Immune system,Acer3
Mast cells.Immune system,Armcx3
Mast cells.Immune system,Atl2
Mast cells.Immune system,Bbs10
Mast cells.Immune system,Bmpr2
Mast cells.Immune system,C2
Mast cells.Immune system,Car13
Mast cells.Immune system,Ccdc141
Mast cells.Immune system,Ccl7
Mast cells.Immune system,Cdc42bpa
Mast cells.Immune system,Cdh9
Mast cells.Immune system,Copz2
Mast cells.Immune system,Mcpt2
Mast cells.Immune system,Zfp9
Mast cells.Immune system,Zfp521
Mast cells.Immune system,Zdhhc13
Mast cells.Immune system,Wdr60
Mast cells.Immune system,Unc13b
Mast cells.Immune system,Trank1
Mast cells.Immune system,Tiam2
Mast cells.Immune system,Tcf7l1
Mast cells.Immune system,Stk32b
Mast cells.Immune system,St6galnac3
Mast cells.Immune system,Socs2
Mast cells.Immune system,Spred1
Mast cells.Immune system,Smpx
Mast cells.Immune system,Smarca1
Mast cells.Immune system,Slc7a5
Mast cells.Immune system,Slc4a4
Mast cells.Immune system,Slc31a2
Mast cells.Immune system,Sgce
Mast cells.Immune system,Ror1
Mast cells.Immune system,Rnf180
Mast cells.Immune system,Rbfox1
Mast cells.Immune system,Rapgef2
Mast cells.Immune system,Pde1c
Mast cells.Immune system,Pcdh7
Mast cells.Immune system,Optn
Mast cells.Immune system,Olfr918
Mast cells.Immune system,Olfr917
Mast cells.Immune system,Olfr915
Mast cells.Immune system,Oaf
Mast cells.Immune system,Neo1
Mast cells.Immune system,Ndst2
Mast cells.Immune system,Nceh1
Mast cells.Immune system,Mt2
Mast cells.Immune system,Mrgprx1
Mast cells.Immune system,Mlph
Mast cells.Immune system,Mitf
Mast cells.Immune system,Mfge8
Mast cells.Immune system,Lsamp
Mast cells.Immune system,Lrrc66
Mast cells.Immune system,Lima1
Mast cells.Immune system,Krt4
Mast cells.Immune system,Kdelr3
Mast cells.Immune system,Ids
Mast cells.Immune system,Hspa13
Mast cells.Immune system,Hs2st1
Mast cells.Immune system,Gpm6a
Mast cells.Immune system,Gp1ba
Mast cells.Immune system,Gnaz
Mast cells.Immune system,Fam84a
Mast cells.Immune system,Fam129b
Mast cells.Immune system,Ext1
Mast cells.Immune system,Esyt3
Mast cells.Immune system,Eno2
Mast cells.Immune system,Enah
Mast cells.Immune system,Dusp1
Mast cells.Immune system,Dgki
Mast cells.Immune system,Ddc
Mast cells.Immune system,Dclk3
Megakaryocytes.Immune system,Itga2b
Megakaryocytes.Immune system,Gp1ba
Megakaryocytes.Immune system,Itgb3
Megakaryocytes.Immune system,Mpl
Megakaryocytes.Immune system,Lat
Megakaryocytes.Immune system,Plek
Megakaryocytes.Immune system,S100a9
Megakaryocytes.Immune system,S100a8
Megakaryocytes.Immune system,Pf4
Megakaryocytes.Immune system,F13a1
Megakaryocytes.Immune system,Cd9
Megakaryocytes.Immune system,Epor
Megakaryocytes.Immune system,Cxcr4
Megakaryocytes.Immune system,Gp5
Megakaryocytes.Immune system,Cxcr1
Megakaryocytes.Immune system,Cxcr2
Megakaryocytes.Immune system,Slamf1
Megakaryocytes.Immune system,Pde6b
Megakaryocytes.Immune system,Matk
Megakaryocytes.Immune system,Spon2
Megakaryocytes.Immune system,Mkl2
Megakaryocytes.Immune system,Tlr9
Megakaryocytes.Immune system,Kif5b
Megakaryocytes.Immune system,Gata1
Megakaryocytes.Immune system,Fli1
Megakaryocytes.Immune system,Prox1
Megakaryocytes.Immune system,Syp
Megakaryocytes.Immune system,Tspan9
Megakaryocytes.Immune system,Rgs18
Megakaryocytes.Immune system,Treml1
Megakaryocytes.Immune system,Gata2
Megakaryocytes.Immune system,Vwf
Megakaryocytes.Immune system,Alox12
Megakaryocytes.Immune system,Selp
Megakaryocytes.Immune system,Nfatc1
Megakaryocytes.Immune system,Cib1
Megakaryocytes.Immune system,Plk3
Megakaryocytes.Immune system,Mafg
Megakaryocytes.Immune system,Il2ra
Megakaryocytes.Immune system,Pecam1
Megakaryocytes.Immune system,Pparg
Megakaryocytes.Immune system,Il6
Megakaryocytes.Immune system,Il21r
Megakaryocytes.Immune system,Lrp1
Megakaryocytes.Immune system,Ache
Megakaryocytes.Immune system,Vegfa
Megakaryocytes.Immune system,Tgfb1
Megakaryocytes.Immune system,Gp9
Melanocytes.Skin,Ahr
Melanocytes.Skin,Mc1r
Melanocytes.Skin,Pmel
Melanocytes.Skin,Ptgds
Melanocytes.Skin,Slc45a2
Melanocytes.Skin,Mlana
Melanocytes.Skin,Mitf
Melanocytes.Skin,Tyr
Melanocytes.Skin,Tyrp1
Melanocytes.Skin,Dct
Melanocytes.Skin,Filip1l
Melanocytes.Skin,Gpnmb
Melanocytes.Skin,Loxl2
Melanocytes.Skin,Zc3h7a
Melanocytes.Skin,Slk
Melanocytes.Skin,Serpinb1a
Melanocytes.Skin,Dkk3
Melanocytes.Skin,Ahnak2
Melanocytes.Skin,Hspb1
Melanocytes.Skin,Pax3
Melanocytes.Skin,Trpm1
Melanocytes.Skin,Ctns
Melanocytes.Skin,Enpp1
Melanocytes.Skin,Sox9
Melanocytes.Skin,Bnc2
Melanocytes.Skin,Men1
Melanocytes.Skin,Pomc
Melanocytes.Skin,Tfap2a
Melanocytes.Skin,Rab38
Melanocytes.Skin,Crabp1
Melanocytes.Skin,Bmi1
Melanocytes.Skin,Ptn
Melanocytes.Skin,Klc2
Melanocytes.Skin,Il24
Melanocytes.Skin,Tph2
Melanocytes.Skin,Ppara
Melanocytes.Skin,Ppard
Melanocytes.Skin,Pparg
Melanocytes.Skin,Prkca
Meningeal cells.Brain,Foxc1
Meningeal cells.Brain,Foxc2
Meningeal cells.Brain,Bmp7
Meningeal cells.Brain,Zic1
Meningeal cells.Brain,Zic3
Meningeal cells.Brain,Aldh1a2
Meningeal cells.Brain,Alx4
Meningeal cells.Brain,Igf2
Meningeal cells.Brain,Vtn
Meningeal cells.Brain,Igfbp2
Meningeal cells.Brain,Dcn
Meningeal cells.Brain,Lum
Meningeal cells.Brain,Pdgfra
Meningeal cells.Brain,Il33
Meningeal cells.Brain,Ptgds
Meningeal cells.Brain,Nnat
Meningeal cells.Brain,Nov
Meningeal cells.Brain,Slc47a1
Merkel cells.Skin,Chga
Merkel cells.Skin,Krt20
Merkel cells.Skin,Fli1
Merkel cells.Skin,Gnai1
Merkel cells.Skin,Vil1
Merkel cells.Skin,Piezo2
Merkel cells.Skin,Id2
Merkel cells.Skin,Trpv4
Merkel cells.Skin,Atoh1
Merkel cells.Skin,Sox2
Merkel cells.Skin,Ttf1
Merkel cells.Skin,Pou4f3
Merkel cells.Skin,Gfi1
Merkel cells.Skin,Krt8
Merkel cells.Skin,Krt18
Mesangial cells.Kidney,Pdgfb
Mesangial cells.Kidney,Pdgfrb
Mesangial cells.Kidney,Acta2
Mesangial cells.Kidney,Tns1
Mesangial cells.Kidney,Sfrp2
Mesangial cells.Kidney,Ecm1
Mesangial cells.Kidney,Angpt2
Mesangial cells.Kidney,Fgf1
Mesangial cells.Kidney,Ctgf
Mesangial cells.Kidney,Plau
Mesangial cells.Kidney,Gata3
Mesangial cells.Kidney,Lef1
Mesangial cells.Kidney,Mrc1
Mesangial cells.Kidney,Pml
Mesangial cells.Kidney,Ogt
Mesangial cells.Kidney,Noct
Mesangial cells.Kidney,Ncoa2
Mesangial cells.Kidney,Per3
Mesangial cells.Kidney,Pla2r1
Mesangial cells.Kidney,Trip4
Mesangial cells.Kidney,Amotl2
Mesangial cells.Kidney,Lats2
Mesangial cells.Kidney,Yap1
Mesangial cells.Kidney,Lrp5
Mesangial cells.Kidney,Mib1
Mesangial cells.Kidney,Nostrin
Mesangial cells.Kidney,Adamtsl4
Mesangial cells.Kidney,Emilin1
Mesangial cells.Kidney,Itga8
Mesangial cells.Kidney,Dyrk1a
Mesangial cells.Kidney,Arid5b
Mesangial cells.Kidney,Ccr7
Mesangial cells.Kidney,Fn1
Mesangial cells.Kidney,Pawr
Mesangial cells.Kidney,Ptn
Mesangial cells.Kidney,Serpine2
Mesangial cells.Kidney,Tbx18
Mesangial cells.Kidney,Tek
Mesangial cells.Kidney,Thy1
Mesangial cells.Kidney,Myl9
Mesangial cells.Kidney,Tpm2
Mesangial cells.Kidney,Cald1
Mesangial cells.Kidney,Hopx
Mesangial cells.Kidney,Nr4a2
Mesangial cells.Kidney,Actn1
Mesangial cells.Kidney,Akap12
Mesangial cells.Kidney,Rock1
Mesangial cells.Kidney,Sh3bgrl
Mesangial cells.Kidney,Rasd1
Mesangial cells.Kidney,Sncg
Mesangial cells.Kidney,Filip1l
Mesangial cells.Kidney,Flna
Mesangial cells.Kidney,Mef2c
Mesangial cells.Kidney,Cstb
Mesangial cells.Kidney,Smarca5
Mesangial cells.Kidney,Pde3a
Mesangial cells.Kidney,Map3k20
Mesothelial cells.Epithelium,Calb2
Mesothelial cells.Epithelium,Muc16
Mesothelial cells.Epithelium,Krt5
Mesothelial cells.Epithelium,Krt6a
Mesothelial cells.Epithelium,Des
Mesothelial cells.Epithelium,Cdh1
Mesothelial cells.Epithelium,Has2
Mesothelial cells.Epithelium,Krt7
Mesothelial cells.Epithelium,Me1
Mesothelial cells.Epithelium,Me2
Mesothelial cells.Epithelium,Msln
Mesothelial cells.Epithelium,Thbd
Mesothelial cells.Epithelium,Wt1
Mesothelial cells.Epithelium,Lrrn4
Mesothelial cells.Epithelium,Il17re
Mesothelial cells.Epithelium,Lox
Mesothelial cells.Epithelium,Oasl2
Mesothelial cells.Epithelium,Kcnab1
Mesothelial cells.Epithelium,Pkhd1l1
Mesothelial cells.Epithelium,Sulf1
Mesothelial cells.Epithelium,Dusp5
Mesothelial cells.Epithelium,Mir22hg
Mesothelial cells.Epithelium,Cobll1
Mesothelial cells.Epithelium,St3gal1
Mesothelial cells.Epithelium,Fbxo33
Mesothelial cells.Epithelium,Fzd1
Mesothelial cells.Epithelium,Rasl11a
Mesothelial cells.Epithelium,Cdon
Mesothelial cells.Epithelium,Bcl3
Mesothelial cells.Epithelium,Ackr3
Mesothelial cells.Epithelium,Npr1
Mesothelial cells.Epithelium,Pcsk6
Mesothelial cells.Epithelium,Dpp4
Mesothelial cells.Epithelium,Rnd1
Mesothelial cells.Epithelium,Gbp2
Mesothelial cells.Epithelium,C1ra
Mesothelial cells.Epithelium,Medag
Mesothelial cells.Epithelium,Ar
Mesothelial cells.Epithelium,Lgals7
Mesothelial cells.Epithelium,Gstt1
Mesothelial cells.Epithelium,Ano1
Mesothelial cells.Epithelium,Gsta3
Mesothelial cells.Epithelium,Osr1
Mesothelial cells.Epithelium,Twsg1
Mesothelial cells.Epithelium,Mmp23
Mesothelial cells.Epithelium,Adgrd1
Mesothelial cells.Epithelium,Crls1
Mesothelial cells.Epithelium,Flnc
Mesothelial cells.Epithelium,Ptgs2
Mesothelial cells.Epithelium,C2
Mesothelial cells.Epithelium,Fmo2
Mesothelial cells.Epithelium,Fmod
Mesothelial cells.Epithelium,Fgf1
Mesothelial cells.Epithelium,Trim30c
Mesothelial cells.Epithelium,Efemp1
Mesothelial cells.Epithelium,Fras1
Mesothelial cells.Epithelium,Rspo1
Mesothelial cells.Epithelium,Rarres2
Microfold cells.GI tract,Gp2
Microfold cells.GI tract,Spib
Microfold cells.GI tract,Pglyrp1
Microfold cells.GI tract,Ccl9
Microfold cells.GI tract,Ehf
Microfold cells.GI tract,Anxa5
Microfold cells.GI tract,Sox8
Microfold cells.GI tract,Mier3
Microfold cells.GI tract,Nfic
Microfold cells.GI tract,Serpinb6a
Microfold cells.GI tract,Cxcl16
Microfold cells.GI tract,Ctsd
Microfold cells.GI tract,Ccl20
Microfold cells.GI tract,Ctsh
Microfold cells.GI tract,Ccl6
Microfold cells.GI tract,Marcksl1
Microfold cells.GI tract,Rac2
Microfold cells.GI tract,Tnfaip2
Microfold cells.GI tract,Fabp5
Microfold cells.GI tract,Gjb2
Microfold cells.GI tract,Mfge8
Microfold cells.GI tract,Cyba
Microfold cells.GI tract,Tmprss2
Microfold cells.GI tract,Ahr
Microfold cells.GI tract,Mtf1
Microfold cells.GI tract,Relb
Microfold cells.GI tract,Tulp4
Microfold cells.GI tract,Onecut2
Microfold cells.GI tract,Fosl2
Microfold cells.GI tract,Irf6
Microfold cells.GI tract,Irf2
Microfold cells.GI tract,Zfp553
Microfold cells.GI tract,Nfib
Microfold cells.GI tract,Foxp4
Microglia.Brain,Itgam
Microglia.Brain,Itgax
Microglia.Brain,C5ar1
Microglia.Brain,Cx3cr1
Microglia.Brain,P2ry12
Microglia.Brain,P2rx7
Microglia.Brain,Cd40
Microglia.Brain,Trem2
Microglia.Brain,Tmem119
Microglia.Brain,Gpr34
Microglia.Brain,Tff3
Microglia.Brain,Cbr2
Microglia.Brain,Zeb2os
Microglia.Brain,Sall1
Microglia.Brain,Csf3r
Microglia.Brain,Tcirg1
Microglia.Brain,Susd3
Microglia.Brain,Gpr183
Microglia.Brain,Vav1
Microglia.Brain,Slc2a5
Microglia.Brain,Il21r
Microglia.Brain,Il10ra
Microglia.Brain,Ptafr
Microglia.Brain,Lag3
Microglia.Brain,Il6ra
Microglia.Brain,Entpd1
Microglia.Brain,Adrb2
Microglia.Brain,Tmem173
Microglia.Brain,Tbxas1
Microglia.Brain,P2ry6
Microglia.Brain,P2ry13
Microglia.Brain,Cebpa
Microglia.Brain,Cd180
Microglia.Brain,Myo1f
Microglia.Brain,Fcrls
Microglia.Brain,Olfml3
Microglia.Brain,Siglech
Microglia.Brain,S100a8
Microglia.Brain,Ltc4s
Microglia.Brain,Tgfbr1
Microglia.Brain,S100a9
Microglia.Brain,Lpcat2
Microglia.Brain,Itgb5
Microglia.Brain,Lair1
Microglia.Brain,Sphk1
Microglia.Brain,Colec12
Microglia.Brain,Aldh1a2
Microglia.Brain,Aebp1
Microglia.Brain,Ptgds
Microglia.Brain,Ccr5
Microglia.Brain,Slco2b1
Microglia.Brain,Ptgs1
Microglia.Brain,Apbb1ip
Microglia.Brain,Cyfip1
Microglia.Brain,Cyth4
Microglia.Brain,Mertk
Microglia.Brain,Mafb
Microglia.Brain,Hpgds
Microglia.Brain,Bin2
Microglia.Brain,Fcgr1
Microglia.Brain,Cmtm6
Microglia.Brain,Ccl4
Microglia.Brain,Ccl3
Microglia.Brain,Ccrl2
Microglia.Brain,Ucp2
Microglia.Brain,Clec3b
Microglia.Brain,Mrc2
Microglia.Brain,Clec10a
Microglia.Brain,Pf4
Microglia.Brain,Cts3
Microglia.Brain,Fcgr3
Microglia.Brain,Cd53
Microglia.Brain,Fos
Microglia.Brain,Egr1
Microglia.Brain,Aif1
Microglia.Brain,Ctss
Microglia.Brain,Csf1r
Microglia.Brain,Ski
Microglia.Brain,C1qb
Monocytes.Immune system,Rgs1
Monocytes.Immune system,Cd7
Monocytes.Immune system,Tet2
Monocytes.Immune system,Cd40
Monocytes.Immune system,Dysf
Monocytes.Immune system,Cmklr1
Monocytes.Immune system,Mefv
Monocytes.Immune system,Hck
Monocytes.Immune system,Padi4
Monocytes.Immune system,Ghsr
Monocytes.Immune system,Itgax
Monocytes.Immune system,Sele
Monocytes.Immune system,Tlr4
Monocytes.Immune system,Ar
Monocytes.Immune system,Cxcr4
Monocytes.Immune system,Cd86
Monocytes.Immune system,Ccr2
Monocytes.Immune system,Tnfrsf14
Monocytes.Immune system,Mgmt
Monocytes.Immune system,Cd14
Monocytes.Immune system,Cd33
Monocytes.Immune system,Itgam
Monocytes.Immune system,Ace
Monocytes.Immune system,Fut4
Monocytes.Immune system,Icam1
Monocytes.Immune system,Sell
Monocytes.Immune system,Cd163
Monocytes.Immune system,Fcgr2b
Monocytes.Immune system,Acp5
Monocytes.Immune system,Mrc1
Monocytes.Immune system,Tnf
Monocytes.Immune system,Plau
Monocytes.Immune system,Irf7
Monocytes.Immune system,Plscr1
Monocytes.Immune system,Mx1
Monocytes.Immune system,Il1rn
Monocytes.Immune system,Ifit1
Monocytes.Immune system,Ido1
Monocytes.Immune system,Ifit3
Monocytes.Immune system,Tnfsf10
Monocytes.Immune system,Cxcl10
Monocytes.Immune system,S100a9
Monocytes.Immune system,S100a8
Monocytes.Immune system,S100a4
Monocytes.Immune system,Clec7a
Monocytes.Immune system,Csf3r
Monocytes.Immune system,Mnda
Monocytes.Immune system,Zfp36l2
Monocytes.Immune system,Lta4h
Monocytes.Immune system,Clec12a
Monocytes.Immune system,Cd48
Monocytes.Immune system,Prtn3
Monocytes.Immune system,Vcan
Monocytes.Immune system,Ly6c2
Monocytes.Immune system,Ifitm3
Monocytes.Immune system,Fn1
Monocytes.Immune system,Adgre1
Monocytes.Immune system,Cd44
Monocytes.Immune system,Csf1r
Monocytes.Immune system,Cx3cr1
Monocytes.Immune system,Itgal
Monocytes.Immune system,Ly6c1
Monocytes.Immune system,Ly6g
Monocytes.Immune system,Pecam1
Monocytes.Immune system,Ptprc
Monocytes.Immune system,Spn
Monocytes.Immune system,Psap
Monocytes.Immune system,Rhoc
Monocytes.Immune system,Pilra
Monocytes.Immune system,Nfkbiz
Monocytes.Immune system,Naaa
Monocytes.Immune system,Ly6e
Monocytes.Immune system,Lyn
Monocytes.Immune system,Ms4a7
Monocytes.Immune system,Cebpb
Monocytes.Immune system,Cd68
Monocytes.Immune system,Ifi30
Monocytes.Immune system,Rgs2
Monocytes.Immune system,Lst1
Monocytes.Immune system,Spi1
Monocytes.Immune system,Tymp
Monocytes.Immune system,Fgl2
Monocytes.Immune system,Pycard
Monocytes.Immune system,Lyst
Monocytes.Immune system,Ccl3
Monocytes.Immune system,Il1b
Monocytes.Immune system,Cfp
Monocytes.Immune system,Cd36
Motor neurons.Brain,Isl1
Motor neurons.Brain,Mnx1
Motor neurons.Brain,Isl2
Motor neurons.Brain,Chat
Motor neurons.Brain,Vsx2
Motor neurons.Brain,En1
Motor neurons.Brain,Evx1
Motor neurons.Brain,Evx2
Motor neurons.Brain,Fgf1
Motor neurons.Brain,Lhx3
Motor neurons.Brain,Nkx6-1
Motor neurons.Brain,Ngfr
Motor neurons.Brain,Reg2
Motor neurons.Brain,Sim1
Müller cells.Eye,Tlr2
Müller cells.Eye,Il6
Müller cells.Eye,Cnr2
Müller cells.Eye,Vegfa
Müller cells.Eye,Slc38a5
Müller cells.Eye,Slc38a3
Müller cells.Eye,Il33
Müller cells.Eye,Rdh10
Müller cells.Eye,Slitrk2
Müller cells.Eye,Synpr
Müller cells.Eye,Abca8a
Müller cells.Eye,Crot
Müller cells.Eye,Crym
Müller cells.Eye,Car14
Müller cells.Eye,Col9a1
Müller cells.Eye,Six3os1
Müller cells.Eye,Dapl1
Müller cells.Eye,Aqp4
Müller cells.Eye,Rlbp1
Müller cells.Eye,Dkk3
Müller cells.Eye,Vsx2
Müller cells.Eye,Col1a1
Müller cells.Eye,Col2a1
Müller cells.Eye,Col3a1
Müller cells.Eye,Col4a2
Müller cells.Eye,Col5a1
Müller cells.Eye,Col6a1
Müller cells.Eye,Col11a1
Müller cells.Eye,Glul
Müller cells.Eye,Clu
Müller cells.Eye,S100a16
Müller cells.Eye,Sox2
Müller cells.Eye,Apoe
Müller cells.Eye,Dbi
Müller cells.Eye,Gnai2
Müller cells.Eye,Gpr37
Müller cells.Eye,Kcnj2
Müller cells.Eye,Kcnj10
Müller cells.Eye,Spc25
Müller cells.Eye,Itm2b
Müller cells.Eye,Atg4b
Müller cells.Eye,Zbed4
Müller cells.Eye,Prdx6
Müller cells.Eye,Slc1a3
Müller cells.Eye,Hes1
Müller cells.Eye,Kit
Müller cells.Eye,Crb1
Müller cells.Eye,Anxa4
Müller cells.Eye,Cd44
Müller cells.Eye,Gstt1
Müller cells.Eye,Gstm5
Müller cells.Eye,Slc6a1
Müller cells.Eye,Sftpa1
Myeloid-derived suppressor cells.Immune system,Itgam
Myeloid-derived suppressor cells.Immune system,Fut4
Myeloid-derived suppressor cells.Immune system,Cd33
Myeloid-derived suppressor cells.Immune system,Ccr2
Myeloid-derived suppressor cells.Immune system,Icam1
Myeloid-derived suppressor cells.Immune system,Cd80
Myeloid-derived suppressor cells.Immune system,Cxcr1
Myeloid-derived suppressor cells.Immune system,Adgre1
Myeloid-derived suppressor cells.Immune system,Ly6g
Myeloid-derived suppressor cells.Immune system,S100a9
Myeloid-derived suppressor cells.Immune system,S100a4
Myeloid-derived suppressor cells.Immune system,S100a8
Myoblasts.Skeletal muscle,Myog
Myoblasts.Skeletal muscle,Lif
Myoblasts.Skeletal muscle,Ngf
Myoblasts.Skeletal muscle,Igf2
Myoblasts.Skeletal muscle,Angpt2
Myoblasts.Skeletal muscle,Ache
Myoblasts.Skeletal muscle,Adam12
Myoblasts.Skeletal muscle,Tpm2
Myoblasts.Skeletal muscle,Eno3
Myoblasts.Skeletal muscle,Des
Myoblasts.Skeletal muscle,Cdh15
Myoblasts.Skeletal muscle,Capn1
Myoblasts.Skeletal muscle,Myf6
Myoblasts.Skeletal muscle,Myf5
Myoblasts.Skeletal muscle,Myod1
Myoblasts.Skeletal muscle,Pax3
Myoblasts.Skeletal muscle,Pax7
Myoblasts.Skeletal muscle,Tbx3
Myoblasts.Skeletal muscle,Ttn
Myoblasts.Skeletal muscle,Musk
Myoblasts.Skeletal muscle,Flnc
Myoblasts.Skeletal muscle,Fgfr4
Myoblasts.Skeletal muscle,Stk40
Myoblasts.Skeletal muscle,Cxcl1
Myoblasts.Skeletal muscle,Tnfrsf12a
Myoblasts.Skeletal muscle,Arl4d
Myoblasts.Skeletal muscle,Ccl2
Myoblasts.Skeletal muscle,Myd88
Myoblasts.Skeletal muscle,Braf
Myoblasts.Skeletal muscle,Egfr
Myoblasts.Skeletal muscle,Zbtb16
Myoblasts.Skeletal muscle,Six1
Myoblasts.Skeletal muscle,Pdzrn3
Myocytes.Skeletal muscle,Actc1
Myocytes.Skeletal muscle,Fhl2
Myocytes.Skeletal muscle,Acta1
Myocytes.Skeletal muscle,Tnni1
Myocytes.Skeletal muscle,Tnni2
Myocytes.Skeletal muscle,Tnnt1
Myocytes.Skeletal muscle,Tnnt3
Myocytes.Skeletal muscle,Tnnc1
Myocytes.Skeletal muscle,Tnnc2
Myocytes.Skeletal muscle,Actn2
Myocytes.Skeletal muscle,Actn3
Myocytes.Skeletal muscle,Ankrd1
Myocytes.Skeletal muscle,Ankrd2
Myocytes.Skeletal muscle,Capza3
Myocytes.Skeletal muscle,Clock
Myocytes.Skeletal muscle,Des
Myocytes.Skeletal muscle,Dmd
Myocytes.Skeletal muscle,Il4
Myocytes.Skeletal muscle,Itga7
Myocytes.Skeletal muscle,Lama2
Myocytes.Skeletal muscle,Lamb1
Myocytes.Skeletal muscle,Ldb1
Myocytes.Skeletal muscle,Ldb3
Myocytes.Skeletal muscle,Mstn
Myocytes.Skeletal muscle,Myh1
Myocytes.Skeletal muscle,Myh4
Myocytes.Skeletal muscle,Myh7
Myocytes.Skeletal muscle,Myh8
Myocytes.Skeletal muscle,Nbr1
Myocytes.Skeletal muscle,Neb
Myocytes.Skeletal muscle,Nid1
Myocytes.Skeletal muscle,Nid2
Myocytes.Skeletal muscle,Tmod4
Myocytes.Skeletal muscle,Tpm2
Myocytes.Skeletal muscle,Ttn
Myocytes.Skeletal muscle,Myf5
Myocytes.Skeletal muscle,Myf6
Myocytes.Skeletal muscle,Myod1
Myocytes.Skeletal muscle,Myog
Myocytes.Skeletal muscle,Six1
Myocytes.Skeletal muscle,Six4
Myocytes.Skeletal muscle,Pax3
Myocytes.Skeletal muscle,Pax7
Myocytes.Skeletal muscle,Adam12
Myocytes.Skeletal muscle,Arhgap26
Myocytes.Skeletal muscle,Cav3
Myocytes.Skeletal muscle,Cdh15
Myocytes.Skeletal muscle,Cmklr1
Myocytes.Skeletal muscle,Cxcr4
Myocytes.Skeletal muscle,Dll1
Myocytes.Skeletal muscle,Dock1
Myocytes.Skeletal muscle,Dock5
Myocytes.Skeletal muscle,Flnc
Myocytes.Skeletal muscle,Il4ra
Myocytes.Skeletal muscle,Iqsec1
Myocytes.Skeletal muscle,Itga3
Myocytes.Skeletal muscle,Mmp2
Myocytes.Skeletal muscle,Mmp9
Myocytes.Skeletal muscle,Mrc1
Myocytes.Skeletal muscle,Myh14
Myocytes.Skeletal muscle,Notch3
Myocytes.Skeletal muscle,Nphs1
Myocytes.Skeletal muscle,Olfr599
Myocytes.Skeletal muscle,Pld1
Myocytes.Skeletal muscle,Prkcq
Myocytes.Skeletal muscle,Ptgir
Myocytes.Skeletal muscle,Ptk2
Myocytes.Skeletal muscle,Pxn
Myocytes.Skeletal muscle,Sulf1
Myocytes.Skeletal muscle,Trio
Myocytes.Skeletal muscle,Washc1
Myocytes.Skeletal muscle,Wipf1
Myocytes.Skeletal muscle,Nppa
Myocytes.Skeletal muscle,Nppb
Myocytes.Skeletal muscle,Edn1
Myocytes.Skeletal muscle,Gata4
Myocytes.Skeletal muscle,Gata5
Myocytes.Skeletal muscle,Mef2a
Myocytes.Skeletal muscle,Mef2b
Myocytes.Skeletal muscle,Mef2d
Myocytes.Skeletal muscle,Popdc2
Myocytes.Skeletal muscle,Chodl
Myocytes.Skeletal muscle,Mylpf
Myocytes.Skeletal muscle,Myl1
Myocytes.Skeletal muscle,Ckm
Myocytes.Skeletal muscle,Tcap
Myocytes.Skeletal muscle,Myoz1
Myocytes.Skeletal muscle,Pygm
Myocytes.Skeletal muscle,Eno3
Myocytes.Skeletal muscle,Thbs4
Myoepithelial cells.Smooth muscle,Sfn
Myoepithelial cells.Smooth muscle,Acta2
Myoepithelial cells.Smooth muscle,Cnn1
Myoepithelial cells.Smooth muscle,Mme
Myoepithelial cells.Smooth muscle,Cd109
Myoepithelial cells.Smooth muscle,Krt14
Myoepithelial cells.Smooth muscle,Krt17
Myoepithelial cells.Smooth muscle,Egfr
Myoepithelial cells.Smooth muscle,Serpinb5
Myoepithelial cells.Smooth muscle,Ngfr
Myoepithelial cells.Smooth muscle,Cdh3
Myoepithelial cells.Smooth muscle,Myh11
Myoepithelial cells.Smooth muscle,Fst
Myoepithelial cells.Smooth muscle,Actg2
Myoepithelial cells.Smooth muscle,Mdfi
Myoepithelial cells.Smooth muscle,Pxn
Myoepithelial cells.Smooth muscle,Lamb3
Myoepithelial cells.Smooth muscle,Lamc2
Myoepithelial cells.Smooth muscle,Grwd1
Myoepithelial cells.Smooth muscle,Sphk1
Myoepithelial cells.Smooth muscle,Smim3
Myoepithelial cells.Smooth muscle,Krt5
Myoepithelial cells.Smooth muscle,Mylk
Myoepithelial cells.Smooth muscle,Myl9
Myofibroblasts.Smooth muscle,Cdh11
Myofibroblasts.Smooth muscle,Des
Myofibroblasts.Smooth muscle,Palld
Myofibroblasts.Smooth muscle,Acta2
Myofibroblasts.Smooth muscle,Gfap
Myofibroblasts.Smooth muscle,Tns1
Myofibroblasts.Smooth muscle,Cald1
Myofibroblasts.Smooth muscle,Myl9
Myofibroblasts.Smooth muscle,Tagln
Natural killer T cells.Immune system,Il12rb2
Natural killer T cells.Immune system,Il17ra
Natural killer T cells.Immune system,Il12rb1
Natural killer T cells.Immune system,Klrb1
